の	0.047312666536686816
た	0.03528953012283096
い	0.034509651004094366
に	0.03379476181191915
と	0.03074023526353415
て	0.03074023526353415
る	0.02716578930265809
は	0.02612595047767596
な	0.024761162019886918
を	0.024631182166764153
っ	0.02398128290115032
し	0.021381685838695003
か	0.021251705985572238
で	0.019496977968414896
が	0.01800220965750309
う	0.01592253200753883
ら	0.015272632741925002
も	0.014752713329433937
こ	0.014622733476311172
れ	0.014427763696627023
ー	0.012997985312276597
り	0.012023136413855853
ス	0.011828166634171704
あ	0.011438227074803405
く	0.01091830766231234
そ	0.010723337882628192
ま	0.010593358029505427
ん	0.009618509131084682
ア	0.009423539351400534
す	0.009163579645155
ン	0.009033599792032235
リ	0.008643660232663938
ど	0.007928771040488725
け	0.007733801260804575
さ	0.007538831481120427
ち	0.007278871774874894
き	0.006953922142067979
ロ	0.006693962435822448
ル	0.006369012803015533
タ	0.00630402287645415
だ	0.006174043023331383
よ	0.005849093390524468
コ	0.005134204198349256
わ	0.005134204198349256
出	0.00500422434522649
え	0.004809254565542341
つ	0.004549294859296809
ラ	0.004419315006174043
や	0.004419315006174043
め	0.004419315006174043
私	0.004419315006174043
イ	0.00435432507961266
グ	0.004224345226489894
お	0.004159355299928511
み	0.004094365373367128
人	0.003899395593682979
ト	0.00370442581399883
算	0.003639435887437447
ク	0.003639435887437447
キ	0.003509456034314681
生	0.003509456034314681
ピ	0.0034444661077532982
プ	0.0034444661077532982
ュ	0.0033794761811919154
先	0.0033794761811919154
ム	0.003314486254630532
見	0.0030545265483850003
ば	0.0030545265483850003
ド	0.0030545265483850003
テ	0.0029895366218236174
機	0.002924546695262234
語	0.002924546695262234
ャ	0.002924546695262234
ウ	0.0028595567687008513
じ	0.0027945668421394685
へ	0.0025995970624553195
計	0.0025346071358939366
せ	0.0025346071358939366
ろ	0.0024696172093325534
行	0.0024046272827711705
時	0.0024046272827711705
ほ	0.0023396373562097877
ッ	0.0023396373562097877
ナ	0.0022746474296484044
シ	0.0022746474296484044
ず	0.0022746474296484044
上	0.0022746474296484044
思	0.0022746474296484044
中	0.0022096575030870215
年	0.0022096575030870215
び	0.0022096575030870215
子	0.0021446675765256387
日	0.0021446675765256387
間	0.0021446675765256387
デ	0.0020796776499642554
ゃ	0.0020796776499642554
ね	0.0020796776499642554
用	0.0020146877234028726
大	0.0020146877234028726
言	0.0020146877234028726
一	0.0019496977968414895
フ	0.0019496977968414895
レ	0.0019496977968414895
置	0.0019496977968414895
ぐ	0.0019496977968414895
電	0.0018847078702801067
書	0.0018847078702801067
本	0.0018847078702801067
入	0.0018847078702801067
装	0.0018847078702801067
ジ	0.0018197179437187236
自	0.0018197179437187236
サ	0.0017547280171573405
ェ	0.0017547280171573405
物	0.0017547280171573405
小	0.0017547280171573405
ぎ	0.0017547280171573405
的	0.0016897380905959577
理	0.0016247481640345746
使	0.0016247481640345746
国	0.0016247481640345746
ィ	0.0016247481640345746
ひ	0.0016247481640345746
手	0.0015597582374731916
べ	0.0015597582374731916
実	0.0015597582374731916
マ	0.0015597582374731916
気	0.0015597582374731916
作	0.0014947683109118087
分	0.0014947683109118087
ふ	0.0014947683109118087
ょ	0.0014947683109118087
数	0.0013647884577890426
合	0.0012997985312276597
現	0.0012997985312276597
版	0.0012997985312276597
命	0.0012997985312276597
令	0.0012997985312276597
モ	0.0012997985312276597
チ	0.0012997985312276597
ご	0.0012997985312276597
ギ	0.0012997985312276597
海	0.0012997985312276597
動	0.0012348086046662767
方	0.0012348086046662767
後	0.0012348086046662767
通	0.0012348086046662767
事	0.0012348086046662767
頭	0.0012348086046662767
二	0.0012348086046662767
ぶ	0.0012348086046662767
下	0.0012348086046662767
多	0.0011698186781048938
体	0.0011698186781048938
来	0.0011698186781048938
地	0.0011698186781048938
身	0.0011698186781048938
力	0.0011698186781048938
度	0.0011698186781048938
取	0.0011698186781048938
着	0.0011698186781048938
落	0.0011698186781048938
次	0.0011048287515435108
呼	0.0011048287515435108
ニ	0.0011048287515435108
部	0.0011048287515435108
ブ	0.0011048287515435108
彼	0.0011048287515435108
家	0.0011048287515435108
げ	0.0011048287515435108
目	0.0010398388249821277
場	0.0010398388249821277
記	0.0010398388249821277
同	0.0010398388249821277
今	0.0010398388249821277
水	0.0010398388249821277
ミ	0.0010398388249821277
不	0.0010398388249821277
む	0.0009748488984207448
当	0.0009748488984207448
オ	0.0009748488984207448
続	0.0009748488984207448
カ	0.0009748488984207448
掛	0.0009748488984207448
屋	0.0009748488984207448
例	0.0009098589718593618
話	0.0009098589718593618
エ	0.0009098589718593618
何	0.0009098589718593618
注	0.0009098589718593618
議	0.0009098589718593618
ざ	0.0009098589718593618
聞	0.0009098589718593618
絵	0.0009098589718593618
ぬ	0.0009098589718593618
報	0.0008448690452979788
械	0.0008448690452979788
ソ	0.0008448690452979788
メ	0.0008448690452979788
法	0.0008448690452979788
